FPS, FrameTime, Latency
104.99, 9.53, 67.00
75.93, 13.17, 67.00
116.28, 8.60, 67.00
98.82, 10.12, 67.00
101.25, 9.88, 67.00
37.34, 26.78, 67.00
84.55, 11.83, 67.00
186.69, 5.36, 67.00
98.74, 10.13, 67.00
100.05, 10.00, 67.00
73.66, 13.58, 67.00
64.93, 15.40, 67.00
136.45, 7.33, 67.00
79.69, 12.55, 67.00
90.74, 11.02, 67.00
66.29, 15.09, 67.00
40.75, 24.54, 67.00
176.18, 5.68, 67.00
140.23, 7.13, 67.00
97.94, 10.21, 67.00
74.96, 13.34, 67.00
97.12, 10.30, 67.00
107.25, 9.32, 67.00
109.13, 9.16, 67.00
99.04, 10.10, 67.00
56.02, 17.85, 67.00
42.76, 23.39, 67.00
169.79, 5.89, 67.00
75.96, 13.17, 67.00
103.28, 9.68, 67.00
96.05, 10.41, 67.00
99.50, 10.05, 67.00
61.12, 16.36, 67.00
63.33, 15.79, 67.00
36.57, 27.34, 67.00
223.68, 4.47, 67.00
73.14, 13.67, 67.00
144.60, 6.92, 67.00
85.49, 11.70, 67.00
111.66, 8.96, 67.00
109.55, 9.13, 67.00
82.75, 12.08, 67.00
61.51, 16.26, 67.00
100.07, 9.99, 67.00
29.94, 33.40, 67.00
147.99, 6.76, 67.00
138.35, 7.23, 67.00
151.04, 6.62, 67.00
121.94, 8.20, 67.00
119.80, 8.35, 67.00
93.83, 10.66, 67.00
107.39, 9.31, 67.00
107.02, 9.34, 67.00
61.90, 16.15, 67.00
25.16, 39.75, 67.00
216.87, 4.61, 67.00
96.76, 10.34, 67.00
131.83, 7.59, 67.00
104.52, 9.57, 67.00
63.20, 15.82, 67.00
81.59, 12.26, 67.00
69.16, 14.46, 67.00
33.89, 29.51, 67.00
204.29, 4.90, 67.00
107.98, 9.26, 67.00
83.18, 12.02, 67.00
89.31, 11.20, 67.00
88.62, 11.28, 67.00
56.23, 17.78, 67.00
145.93, 6.85, 67.00
83.77, 11.94, 67.00
37.29, 26.81, 67.00
202.72, 4.93, 67.00
178.08, 5.62, 67.00
90.43, 11.06, 67.00
65.46, 15.28, 67.00
116.74, 8.57, 67.00
47.52, 21.04, 67.00
116.92, 8.55, 67.00
129.13, 7.74, 67.00
34.47, 29.01, 67.00
243.04, 4.11, 67.00
155.75, 6.42, 67.00
94.96, 10.53, 67.00
75.65, 13.22, 67.00
139.56, 7.17, 67.00
86.57, 11.55, 67.00
153.83, 6.50, 67.00
76.43, 13.08, 67.00
96.37, 10.38, 67.00
83.74, 11.94, 67.00
32.36, 30.90, 67.00
240.02, 4.17, 67.00
101.14, 9.89, 67.00
97.68, 10.24, 67.00
52.63, 19.00, 67.00
126.08, 7.93, 67.00
95.99, 10.42, 67.00
102.40, 9.77, 67.00
95.97, 10.42, 67.00
32.36, 30.90, 67.00
182.05, 5.49, 67.00
106.55, 9.39, 67.00
130.23, 7.68, 67.00
77.24, 12.95, 67.00
147.59, 6.78, 67.00
99.67, 10.03, 67.00
92.39, 10.82, 67.00
139.85, 7.15, 67.00
112.15, 8.92, 67.00
92.69, 10.79, 67.00
30.26, 33.04, 67.00
134.20, 7.45, 67.00
151.86, 6.58, 67.00
122.90, 8.14, 67.00
113.62, 8.80, 67.00
92.66, 10.79, 67.00
104.95, 9.53, 67.00
69.75, 14.34, 67.00
105.66, 9.46, 67.00
66.69, 14.99, 67.00
135.56, 7.38, 67.00
22.83, 43.81, 67.00
116.12, 8.61, 67.00
98.18, 10.19, 67.00
180.00, 5.56, 67.00
98.99, 10.10, 67.00
147.61, 6.77, 67.00
75.01, 13.33, 67.00
69.52, 14.38, 67.00
113.84, 8.78, 67.00
27.74, 36.04, 67.00
114.12, 8.76, 67.00
117.62, 8.50, 67.00
161.12, 6.21, 67.00
177.94, 5.62, 67.00
126.88, 7.88, 67.00
108.71, 9.20, 67.00
105.43, 9.49, 67.00
128.04, 7.81, 67.00
122.76, 8.15, 67.00
62.80, 15.92, 67.00
100.39, 9.96, 67.00
30.23, 33.08, 67.00
165.72, 6.03, 67.00
147.02, 6.80, 67.00
142.00, 7.04, 67.00
72.50, 13.79, 67.00
97.81, 10.22, 67.00
67.77, 14.76, 67.00
72.44, 13.80, 67.00
90.08, 11.10, 67.00
30.54, 32.75, 67.00
226.56, 4.41, 67.00
79.53, 12.57, 67.00
98.75, 10.13, 67.00
110.15, 9.08, 67.00
103.17, 9.69, 67.00
108.28, 9.23, 67.00
95.34, 10.49, 67.00
94.32, 10.60, 67.00
93.78, 10.66, 67.00
49.52, 20.19, 67.00
213.42, 4.69, 67.00
53.55, 18.67, 67.00
150.09, 6.66, 67.00
67.91, 14.73, 67.00
138.51, 7.22, 67.00
86.94, 11.50, 67.00
103.54, 9.66, 67.00
90.70, 11.03, 67.00
30.45, 32.84, 67.00
113.48, 8.81, 67.00
235.40, 4.25, 67.00
131.94, 7.58, 67.00
96.30, 10.38, 67.00
64.94, 15.40, 67.00
105.39, 9.49, 67.00
105.54, 9.48, 67.00
51.54, 19.40, 67.00
115.35, 8.67, 67.00
29.35, 34.07, 67.00
198.72, 5.03, 67.00
192.27, 5.20, 67.00
105.03, 9.52, 67.00
114.17, 8.76, 67.00
92.08, 10.86, 67.00
112.58, 8.88, 67.00
76.52, 13.07, 67.00
153.92, 6.50, 67.00
81.73, 12.23, 67.00
133.06, 7.52, 67.00
27.77, 36.01, 67.00
159.15, 6.28, 67.00
82.16, 12.17, 67.00
132.32, 7.56, 67.00
102.33, 9.77, 67.00
120.97, 8.27, 67.00
92.39, 10.82, 67.00
105.46, 9.48, 67.00
56.72, 17.63, 67.00
65.88, 15.18, 67.00
123.45, 8.10, 67.00
32.27, 30.99, 67.00
126.53, 7.90, 67.00
187.42, 5.34, 67.00
89.71, 11.15, 67.00
118.22, 8.46, 67.00
90.63, 11.03, 67.00
80.54, 12.42, 67.00
49.60, 20.16, 67.00
131.72, 7.59, 67.00
26.30, 38.03, 67.00
189.72, 5.27, 67.00
105.42, 9.49, 67.00
85.59, 11.68, 67.00
102.38, 9.77, 67.00
112.23, 8.91, 67.00
91.08, 10.98, 67.00
107.52, 9.30, 67.00
94.06, 10.63, 67.00
96.28, 10.39, 67.00
32.02, 31.23, 67.00
197.86, 5.05, 67.00
149.21, 6.70, 67.00
82.17, 12.17, 67.00
113.74, 8.79, 67.00
65.64, 15.24, 67.00
80.27, 12.46, 67.00
101.38, 9.86, 67.00
104.82, 9.54, 67.00
33.57, 29.78, 67.00
261.61, 3.82, 67.00
101.87, 9.82, 67.00
58.05, 17.23, 67.00
102.60, 9.75, 67.00
67.94, 14.72, 67.00
75.15, 13.31, 67.00
109.15, 9.16, 67.00
94.50, 10.58, 67.00
32.58, 30.70, 67.00
174.14, 5.74, 67.00
139.09, 7.19, 67.00
69.23, 14.44, 67.00
92.52, 10.81, 67.00
110.21, 9.07, 67.00
94.42, 10.59, 67.00
99.62, 10.04, 67.00
65.40, 15.29, 67.00
39.38, 25.39, 67.00
187.01, 5.35, 67.00
104.47, 9.57, 67.00
84.51, 11.83, 67.00
89.51, 11.17, 67.00
128.42, 7.79, 67.00
81.68, 12.24, 67.00
106.85, 9.36, 67.00
102.37, 9.77, 67.00
