FPS, FrameTime, Latency
157.84, 6.34, 34.00
116.75, 8.57, 34.00
176.14, 5.68, 34.00
124.48, 8.03, 34.00
110.84, 9.02, 34.00
84.22, 11.87, 34.00
107.51, 9.30, 34.00
179.25, 5.58, 34.00
118.84, 8.41, 34.00
113.42, 8.82, 34.00
108.56, 9.21, 34.00
117.89, 8.48, 34.00
128.76, 7.77, 34.00
121.70, 8.22, 34.00
146.67, 6.82, 34.00
80.27, 12.46, 34.00
111.68, 8.95, 34.00
154.72, 6.46, 34.00
111.17, 9.00, 34.00
130.63, 7.66, 34.00
81.95, 12.20, 34.00
72.47, 13.80, 34.00
104.37, 9.58, 34.00
67.87, 14.73, 34.00
87.54, 11.42, 34.00
123.84, 8.07, 34.00
91.24, 10.96, 34.00
96.14, 10.40, 34.00
114.71, 8.72, 34.00
95.08, 10.52, 34.00
101.66, 9.84, 34.00
90.62, 11.03, 34.00
93.84, 10.66, 34.00
80.48, 12.43, 34.00
110.83, 9.02, 34.00
93.83, 10.66, 34.00
79.80, 12.53, 34.00
117.87, 8.48, 34.00
140.41, 7.12, 34.00
84.16, 11.88, 34.00
112.96, 8.85, 34.00
100.63, 9.94, 34.00
64.96, 15.39, 34.00
96.78, 10.33, 34.00
152.68, 6.55, 34.00
124.93, 8.00, 34.00
134.36, 7.44, 34.00
86.89, 11.51, 34.00
116.77, 8.56, 34.00
105.51, 9.48, 34.00
131.82, 7.59, 34.00
85.64, 11.68, 34.00
113.71, 8.79, 34.00
172.80, 5.79, 34.00
115.74, 8.64, 34.00
120.07, 8.33, 34.00
80.04, 12.49, 34.00
127.46, 7.85, 34.00
115.21, 8.68, 34.00
112.78, 8.87, 34.00
201.51, 4.96, 34.00
128.79, 7.76, 34.00
94.10, 10.63, 34.00
86.91, 11.51, 34.00
155.26, 6.44, 34.00
127.67, 7.83, 34.00
119.88, 8.34, 34.00
138.30, 7.23, 34.00
131.61, 7.60, 34.00
120.25, 8.32, 34.00
125.52, 7.97, 34.00
120.29, 8.31, 34.00
74.20, 13.48, 34.00
113.74, 8.79, 34.00
174.82, 5.72, 34.00
107.94, 9.26, 34.00
118.51, 8.44, 34.00
100.87, 9.91, 34.00
133.22, 7.51, 34.00
103.94, 9.62, 34.00
83.65, 11.95, 34.00
117.88, 8.48, 34.00
96.47, 10.37, 34.00
102.37, 9.77, 34.00
139.13, 7.19, 34.00
76.66, 13.04, 34.00
94.23, 10.61, 34.00
109.44, 9.14, 34.00
56.38, 17.74, 34.00
112.86, 8.86, 34.00
75.16, 13.31, 34.00
158.02, 6.33, 34.00
82.70, 12.09, 34.00
70.08, 14.27, 34.00
112.67, 8.88, 34.00
102.09, 9.80, 34.00
104.31, 9.59, 34.00
99.56, 10.04, 34.00
104.25, 9.59, 34.00
116.87, 8.56, 34.00
94.47, 10.59, 34.00
101.08, 9.89, 34.00
85.60, 11.68, 34.00
81.84, 12.22, 34.00
107.09, 9.34, 34.00
96.65, 10.35, 34.00
105.33, 9.49, 34.00
88.25, 11.33, 34.00
134.80, 7.42, 34.00
132.12, 7.57, 34.00
99.91, 10.01, 34.00
127.86, 7.82, 34.00
83.30, 12.00, 34.00
131.05, 7.63, 34.00
127.14, 7.87, 34.00
102.66, 9.74, 34.00
62.15, 16.09, 34.00
133.32, 7.50, 34.00
107.03, 9.34, 34.00
98.58, 10.14, 34.00
72.73, 13.75, 34.00
123.79, 8.08, 34.00
98.02, 10.20, 34.00
95.69, 10.45, 34.00
74.89, 13.35, 34.00
153.94, 6.50, 34.00
59.35, 16.85, 34.00
129.49, 7.72, 34.00
88.49, 11.30, 34.00
130.31, 7.67, 34.00
104.52, 9.57, 34.00
123.23, 8.11, 34.00
100.70, 9.93, 34.00
105.47, 9.48, 34.00
105.93, 9.44, 34.00
98.57, 10.14, 34.00
105.01, 9.52, 34.00
102.04, 9.80, 34.00
118.63, 8.43, 34.00
73.21, 13.66, 34.00
71.18, 14.05, 34.00
111.23, 8.99, 34.00
91.47, 10.93, 34.00
116.93, 8.55, 34.00
74.44, 13.43, 34.00
111.80, 8.94, 34.00
97.53, 10.25, 34.00
78.76, 12.70, 34.00
106.20, 9.42, 34.00
89.28, 11.20, 34.00
101.15, 9.89, 34.00
116.72, 8.57, 34.00
78.08, 12.81, 34.00
115.08, 8.69, 34.00
100.12, 9.99, 34.00
85.81, 11.65, 34.00
98.06, 10.20, 34.00
62.22, 16.07, 34.00
126.86, 7.88, 34.00
97.41, 10.27, 34.00
93.18, 10.73, 34.00
125.45, 7.97, 34.00
97.14, 10.29, 34.00
111.34, 8.98, 34.00
100.38, 9.96, 34.00
120.88, 8.27, 34.00
69.96, 14.29, 34.00
121.97, 8.20, 34.00
123.01, 8.13, 34.00
128.28, 7.80, 34.00
110.14, 9.08, 34.00
96.33, 10.38, 34.00
210.23, 4.76, 34.00
118.17, 8.46, 34.00
132.44, 7.55, 34.00
78.36, 12.76, 34.00
124.22, 8.05, 34.00
116.05, 8.62, 34.00
149.50, 6.69, 34.00
120.34, 8.31, 34.00
96.50, 10.36, 34.00
113.37, 8.82, 34.00
107.42, 9.31, 34.00
124.18, 8.05, 34.00
153.86, 6.50, 34.00
93.25, 10.72, 34.00
134.99, 7.41, 34.00
118.15, 8.46, 34.00
133.01, 7.52, 34.00
123.72, 8.08, 34.00
75.48, 13.25, 34.00
115.58, 8.65, 34.00
116.59, 8.58, 34.00
115.28, 8.67, 34.00
129.05, 7.75, 34.00
176.65, 5.66, 34.00
94.83, 10.55, 34.00
140.42, 7.12, 34.00
158.24, 6.32, 34.00
92.38, 10.83, 34.00
89.69, 11.15, 34.00
146.02, 6.85, 34.00
105.09, 9.52, 34.00
185.02, 5.40, 34.00
137.40, 7.28, 34.00
128.98, 7.75, 34.00
107.36, 9.31, 34.00
152.67, 6.55, 34.00
117.05, 8.54, 34.00
131.79, 7.59, 34.00
137.39, 7.28, 34.00
112.12, 8.92, 34.00
156.27, 6.40, 34.00
119.33, 8.38, 34.00
140.08, 7.14, 34.00
89.84, 11.13, 34.00
139.82, 7.15, 34.00
156.69, 6.38, 34.00
132.32, 7.56, 34.00
118.21, 8.46, 34.00
143.26, 6.98, 34.00
76.32, 13.10, 34.00
106.92, 9.35, 34.00
182.36, 5.48, 34.00
114.45, 8.74, 34.00
128.89, 7.76, 34.00
149.55, 6.69, 34.00
128.89, 7.76, 34.00
142.12, 7.04, 34.00
97.64, 10.24, 34.00
126.94, 7.88, 34.00
97.91, 10.21, 34.00
118.17, 8.46, 34.00
113.46, 8.81, 34.00
100.33, 9.97, 34.00
185.89, 5.38, 34.00
107.13, 9.33, 34.00
168.96, 5.92, 34.00
111.29, 8.99, 34.00
103.29, 9.68, 34.00
217.73, 4.59, 34.00
82.49, 12.12, 34.00
107.50, 9.30, 34.00
195.48, 5.12, 34.00
113.27, 8.83, 34.00
149.23, 6.70, 34.00
133.08, 7.51, 34.00
141.99, 7.04, 34.00
129.07, 7.75, 34.00
197.78, 5.06, 34.00
116.31, 8.60, 34.00
126.75, 7.89, 34.00
90.19, 11.09, 34.00
133.46, 7.49, 34.00
116.63, 8.57, 34.00
154.67, 6.47, 34.00
111.61, 8.96, 34.00
78.46, 12.75, 34.00
114.14, 8.76, 34.00
102.07, 9.80, 34.00
116.32, 8.60, 34.00
99.83, 10.02, 34.00
84.13, 11.89, 34.00
95.18, 10.51, 34.00
115.56, 8.65, 34.00
145.92, 6.85, 34.00
79.40, 12.59, 34.00
119.70, 8.35, 34.00
131.75, 7.59, 34.00
89.85, 11.13, 34.00
83.89, 11.92, 34.00
101.57, 9.85, 34.00
97.07, 10.30, 34.00
91.49, 10.93, 34.00
81.18, 12.32, 34.00
88.63, 11.28, 34.00
107.15, 9.33, 34.00
121.65, 8.22, 34.00
124.33, 8.04, 34.00
121.49, 8.23, 34.00
152.13, 6.57, 34.00
73.41, 13.62, 34.00
84.42, 11.85, 34.00
124.89, 8.01, 34.00
111.36, 8.98, 34.00
89.00, 11.24, 34.00
105.97, 9.44, 34.00
123.28, 8.11, 34.00
98.30, 10.17, 34.00
128.86, 7.76, 34.00
114.96, 8.70, 34.00
114.59, 8.73, 34.00
124.26, 8.05, 34.00
159.94, 6.25, 34.00
116.01, 8.62, 34.00
119.77, 8.35, 34.00
143.56, 6.97, 34.00
122.66, 8.15, 34.00
150.82, 6.63, 34.00
113.95, 8.78, 34.00
149.65, 6.68, 34.00
157.23, 6.36, 34.00
99.50, 10.05, 34.00
126.53, 7.90, 34.00
116.59, 8.58, 34.00
148.81, 6.72, 34.00
146.71, 6.82, 34.00
139.63, 7.16, 34.00
140.58, 7.11, 34.00
164.83, 6.07, 34.00
113.78, 8.79, 34.00
154.12, 6.49, 34.00
121.44, 8.23, 34.00
107.16, 9.33, 34.00
121.50, 8.23, 34.00
155.64, 6.43, 34.00
107.37, 9.31, 34.00
131.09, 7.63, 34.00
135.91, 7.36, 34.00
125.35, 7.98, 34.00
131.80, 7.59, 34.00
137.72, 7.26, 34.00
157.82, 6.34, 34.00
120.03, 8.33, 34.00
83.82, 11.93, 34.00
98.18, 10.19, 34.00
146.90, 6.81, 34.00
106.06, 9.43, 34.00
191.81, 5.21, 34.00
126.88, 7.88, 34.00
110.64, 9.04, 34.00
154.60, 6.47, 34.00
139.81, 7.15, 34.00
117.22, 8.53, 34.00
104.80, 9.54, 34.00
135.78, 7.36, 34.00
123.63, 8.09, 34.00
174.52, 5.73, 34.00
111.52, 8.97, 34.00
166.49, 6.01, 34.00
114.60, 8.73, 34.00
125.15, 7.99, 34.00
140.56, 7.11, 34.00
134.54, 7.43, 34.00
127.19, 7.86, 34.00
126.68, 7.89, 34.00
111.59, 8.96, 34.00
134.75, 7.42, 34.00
90.80, 11.01, 34.00
134.42, 7.44, 34.00
98.44, 10.16, 34.00
145.72, 6.86, 34.00
114.47, 8.74, 34.00
107.33, 9.32, 34.00
100.02, 10.00, 34.00
105.29, 9.50, 34.00
139.20, 7.18, 34.00
118.37, 8.45, 34.00
123.37, 8.11, 34.00
122.65, 8.15, 34.00
114.05, 8.77, 34.00
110.06, 9.09, 34.00
131.50, 7.60, 34.00
128.58, 7.78, 34.00
142.26, 7.03, 34.00
89.02, 11.23, 34.00
133.21, 7.51, 34.00
124.36, 8.04, 34.00
152.69, 6.55, 34.00
111.03, 9.01, 34.00
80.70, 12.39, 34.00
145.79, 6.86, 34.00
118.23, 8.46, 34.00
140.83, 7.10, 34.00
149.12, 6.71, 34.00
138.57, 7.22, 34.00
97.94, 10.21, 34.00
144.80, 6.91, 34.00
115.59, 8.65, 34.00
106.67, 9.38, 34.00
86.29, 11.59, 34.00
109.01, 9.17, 34.00
150.57, 6.64, 34.00
121.32, 8.24, 34.00
125.14, 7.99, 34.00
149.54, 6.69, 34.00
102.78, 9.73, 34.00
98.11, 10.19, 34.00
118.17, 8.46, 34.00
82.88, 12.07, 34.00
97.94, 10.21, 34.00
105.52, 9.48, 34.00
115.10, 8.69, 34.00
93.37, 10.71, 34.00
92.79, 10.78, 34.00
102.79, 9.73, 34.00
128.51, 7.78, 34.00
114.88, 8.70, 34.00
70.69, 14.15, 34.00
81.11, 12.33, 34.00
69.66, 14.36, 34.00
91.85, 10.89, 34.00
