FPS, FrameTime, Latency
94.42, 10.59, 34.00
161.19, 6.20, 34.00
86.48, 11.56, 34.00
87.46, 11.43, 34.00
92.67, 10.79, 34.00
109.28, 9.15, 34.00
86.08, 11.62, 34.00
87.98, 11.37, 34.00
125.89, 7.94, 34.00
100.55, 9.95, 34.00
185.47, 5.39, 34.00
125.91, 7.94, 34.00
128.22, 7.80, 34.00
112.63, 8.88, 34.00
101.70, 9.83, 34.00
132.87, 7.53, 34.00
114.69, 8.72, 34.00
108.48, 9.22, 34.00
128.69, 7.77, 34.00
59.35, 16.85, 34.00
128.18, 7.80, 34.00
108.46, 9.22, 34.00
112.67, 8.88, 34.00
84.89, 11.78, 34.00
96.50, 10.36, 34.00
128.53, 7.78, 34.00
113.96, 8.77, 34.00
120.66, 8.29, 34.00
92.32, 10.83, 34.00
118.45, 8.44, 34.00
108.09, 9.25, 34.00
100.41, 9.96, 34.00
101.46, 9.86, 34.00
99.41, 10.06, 34.00
158.77, 6.30, 34.00
85.39, 11.71, 34.00
118.17, 8.46, 34.00
117.08, 8.54, 34.00
108.25, 9.24, 34.00
111.58, 8.96, 34.00
145.87, 6.86, 34.00
89.63, 11.16, 34.00
125.66, 7.96, 34.00
86.87, 11.51, 34.00
93.82, 10.66, 34.00
102.06, 9.80, 34.00
81.88, 12.21, 34.00
109.92, 9.10, 34.00
102.92, 9.72, 34.00
85.97, 11.63, 34.00
147.00, 6.80, 34.00
69.39, 14.41, 34.00
112.98, 8.85, 34.00
80.79, 12.38, 34.00
126.23, 7.92, 34.00
92.85, 10.77, 34.00
120.99, 8.27, 34.00
143.51, 6.97, 34.00
183.19, 5.46, 34.00
112.49, 8.89, 34.00
80.69, 12.39, 34.00
130.59, 7.66, 34.00
140.68, 7.11, 34.00
88.95, 11.24, 34.00
105.39, 9.49, 34.00
109.23, 9.16, 34.00
81.07, 12.33, 34.00
91.91, 10.88, 34.00
92.12, 10.86, 34.00
119.24, 8.39, 34.00
123.19, 8.12, 34.00
97.70, 10.24, 34.00
119.78, 8.35, 34.00
143.73, 6.96, 34.00
54.41, 18.38, 34.00
73.25, 13.65, 34.00
168.29, 5.94, 34.00
155.51, 6.43, 34.00
124.23, 8.05, 34.00
103.77, 9.64, 34.00
99.74, 10.03, 34.00
112.13, 8.92, 34.00
96.13, 10.40, 34.00
174.34, 5.74, 34.00
100.67, 9.93, 34.00
124.02, 8.06, 34.00
98.10, 10.19, 34.00
113.92, 8.78, 34.00
77.27, 12.94, 34.00
105.86, 9.45, 34.00
67.04, 14.92, 34.00
120.05, 8.33, 34.00
91.77, 10.90, 34.00
104.51, 9.57, 34.00
68.55, 14.59, 34.00
109.25, 9.15, 34.00
141.96, 7.04, 34.00
121.00, 8.26, 34.00
63.39, 15.77, 34.00
112.86, 8.86, 34.00
207.85, 4.81, 34.00
113.59, 8.80, 34.00
67.02, 14.92, 34.00
151.42, 6.60, 34.00
135.16, 7.40, 34.00
112.13, 8.92, 34.00
151.87, 6.58, 34.00
100.66, 9.93, 34.00
100.53, 9.95, 34.00
107.54, 9.30, 34.00
134.61, 7.43, 34.00
89.07, 11.23, 34.00
108.36, 9.23, 34.00
135.26, 7.39, 34.00
107.14, 9.33, 34.00
119.71, 8.35, 34.00
73.40, 13.62, 34.00
94.64, 10.57, 34.00
124.99, 8.00, 34.00
111.76, 8.95, 34.00
122.03, 8.19, 34.00
111.40, 8.98, 34.00
103.59, 9.65, 34.00
131.92, 7.58, 34.00
63.85, 15.66, 34.00
94.07, 10.63, 34.00
161.29, 6.20, 34.00
158.31, 6.32, 34.00
96.33, 10.38, 34.00
106.77, 9.37, 34.00
143.91, 6.95, 34.00
99.06, 10.09, 34.00
110.02, 9.09, 34.00
79.20, 12.63, 34.00
82.50, 12.12, 34.00
146.34, 6.83, 34.00
113.63, 8.80, 34.00
135.47, 7.38, 34.00
94.97, 10.53, 34.00
109.11, 9.17, 34.00
113.44, 8.82, 34.00
140.53, 7.12, 34.00
92.09, 10.86, 34.00
109.63, 9.12, 34.00
111.07, 9.00, 34.00
82.57, 12.11, 34.00
96.12, 10.40, 34.00
99.27, 10.07, 34.00
99.33, 10.07, 34.00
137.06, 7.30, 34.00
67.61, 14.79, 34.00
94.57, 10.57, 34.00
92.13, 10.85, 34.00
97.60, 10.25, 34.00
106.06, 9.43, 34.00
116.14, 8.61, 34.00
94.76, 10.55, 34.00
109.58, 9.13, 34.00
85.65, 11.68, 34.00
123.38, 8.11, 34.00
122.33, 8.17, 34.00
105.49, 9.48, 34.00
106.45, 9.39, 34.00
115.10, 8.69, 34.00
100.94, 9.91, 34.00
126.53, 7.90, 34.00
75.31, 13.28, 34.00
135.42, 7.38, 34.00
132.81, 7.53, 34.00
114.49, 8.73, 34.00
105.45, 9.48, 34.00
106.12, 9.42, 34.00
173.26, 5.77, 34.00
108.04, 9.26, 34.00
122.49, 8.16, 34.00
68.88, 14.52, 34.00
123.01, 8.13, 34.00
112.44, 8.89, 34.00
97.84, 10.22, 34.00
131.96, 7.58, 34.00
82.97, 12.05, 34.00
72.56, 13.78, 34.00
64.21, 15.57, 34.00
106.35, 9.40, 34.00
92.00, 10.87, 34.00
114.22, 8.75, 34.00
166.00, 6.02, 34.00
64.44, 15.52, 34.00
144.60, 6.92, 34.00
103.64, 9.65, 34.00
98.45, 10.16, 34.00
114.51, 8.73, 34.00
76.57, 13.06, 34.00
116.08, 8.61, 34.00
110.19, 9.08, 34.00
109.39, 9.14, 34.00
127.35, 7.85, 34.00
110.08, 9.08, 34.00
89.63, 11.16, 34.00
78.20, 12.79, 34.00
168.27, 5.94, 34.00
90.74, 11.02, 34.00
99.49, 10.05, 34.00
127.28, 7.86, 34.00
87.52, 11.43, 34.00
91.52, 10.93, 34.00
112.84, 8.86, 34.00
127.60, 7.84, 34.00
60.35, 16.57, 34.00
122.27, 8.18, 34.00
121.47, 8.23, 34.00
97.19, 10.29, 34.00
102.30, 9.78, 34.00
102.75, 9.73, 34.00
108.28, 9.24, 34.00
130.10, 7.69, 34.00
111.17, 9.00, 34.00
97.00, 10.31, 34.00
194.10, 5.15, 34.00
108.14, 9.25, 34.00
132.22, 7.56, 34.00
94.85, 10.54, 34.00
96.67, 10.34, 34.00
157.70, 6.34, 34.00
153.56, 6.51, 34.00
106.56, 9.38, 34.00
79.66, 12.55, 34.00
151.02, 6.62, 34.00
139.69, 7.16, 34.00
128.87, 7.76, 34.00
79.63, 12.56, 34.00
90.24, 11.08, 34.00
124.67, 8.02, 34.00
126.67, 7.89, 34.00
117.65, 8.50, 34.00
97.00, 10.31, 34.00
138.23, 7.23, 34.00
115.70, 8.64, 34.00
140.62, 7.11, 34.00
137.25, 7.29, 34.00
