FPS, FrameTime, Latency
66.46, 15.05, 34.00
60.15, 16.62, 34.00
66.44, 15.05, 34.00
91.18, 10.97, 34.00
77.36, 12.93, 34.00
66.60, 15.02, 34.00
71.09, 14.07, 34.00
79.69, 12.55, 34.00
77.77, 12.86, 34.00
76.87, 13.01, 34.00
70.49, 14.19, 34.00
72.10, 13.87, 34.00
87.79, 11.39, 34.00
54.72, 18.27, 34.00
108.76, 9.19, 34.00
38.86, 25.73, 34.00
116.77, 8.56, 34.00
70.58, 14.17, 34.00
51.61, 19.38, 34.00
92.69, 10.79, 34.00
82.05, 12.19, 34.00
50.35, 19.86, 34.00
170.49, 5.87, 34.00
62.54, 15.99, 34.00
85.73, 11.66, 34.00
60.19, 16.61, 34.00
60.55, 16.52, 34.00
54.33, 18.41, 34.00
75.87, 13.18, 34.00
50.21, 19.92, 34.00
91.05, 10.98, 34.00
79.05, 12.65, 34.00
56.74, 17.63, 34.00
66.91, 14.95, 34.00
74.78, 13.37, 34.00
70.07, 14.27, 34.00
72.42, 13.81, 34.00
73.59, 13.59, 34.00
72.21, 13.85, 34.00
72.74, 13.75, 34.00
47.35, 21.12, 34.00
70.50, 14.18, 34.00
74.01, 13.51, 34.00
71.53, 13.98, 34.00
69.67, 14.35, 34.00
77.04, 12.98, 34.00
73.27, 13.65, 34.00
80.47, 12.43, 34.00
102.02, 9.80, 34.00
77.71, 12.87, 34.00
102.86, 9.72, 34.00
54.06, 18.50, 34.00
84.29, 11.86, 34.00
75.89, 13.18, 34.00
104.81, 9.54, 34.00
84.88, 11.78, 34.00
49.28, 20.29, 34.00
116.51, 8.58, 34.00
53.44, 18.71, 34.00
92.42, 10.82, 34.00
69.01, 14.49, 34.00
57.52, 17.39, 34.00
106.92, 9.35, 34.00
56.15, 17.81, 34.00
76.98, 12.99, 34.00
53.91, 18.55, 34.00
69.04, 14.49, 34.00
61.84, 16.17, 34.00
71.35, 14.02, 34.00
74.85, 13.36, 34.00
79.89, 12.52, 34.00
