FPS, FrameTime, Latency
57.37, 17.43, 34.00
108.75, 9.20, 34.00
51.86, 19.28, 34.00
48.39, 20.66, 34.00
79.48, 12.58, 34.00
88.84, 11.26, 34.00
58.14, 17.20, 34.00
66.83, 14.96, 34.00
78.10, 12.80, 34.00
64.70, 15.46, 34.00
82.22, 12.16, 34.00
49.77, 20.09, 34.00
50.63, 19.75, 34.00
60.70, 16.47, 34.00
70.64, 14.16, 34.00
52.87, 18.91, 34.00
74.05, 13.50, 34.00
54.75, 18.26, 34.00
68.84, 14.53, 34.00
68.38, 14.63, 34.00
52.60, 19.01, 34.00
55.64, 17.97, 34.00
73.85, 13.54, 34.00
35.04, 28.54, 34.00
98.67, 10.14, 34.00
67.68, 14.78, 34.00
66.65, 15.00, 34.00
93.11, 10.74, 34.00
63.73, 15.69, 34.00
54.12, 18.48, 34.00
98.21, 10.18, 34.00
59.96, 16.68, 34.00
90.58, 11.04, 34.00
56.19, 17.80, 34.00
46.87, 21.33, 34.00
111.59, 8.96, 34.00
64.95, 15.40, 34.00
74.80, 13.37, 34.00
101.70, 9.83, 34.00
58.53, 17.09, 34.00
54.32, 18.41, 34.00
68.22, 14.66, 34.00
93.43, 10.70, 34.00
50.44, 19.83, 34.00
167.72, 5.96, 34.00
71.41, 14.00, 34.00
62.97, 15.88, 34.00
65.62, 15.24, 34.00
49.71, 20.12, 34.00
35.72, 27.99, 34.00
78.86, 12.68, 34.00
67.29, 14.86, 34.00
89.56, 11.17, 34.00
53.98, 18.53, 34.00
65.19, 15.34, 34.00
72.38, 13.82, 34.00
76.08, 13.14, 34.00
32.14, 31.11, 34.00
70.94, 14.10, 34.00
46.93, 21.31, 34.00
55.69, 17.96, 34.00
115.90, 8.63, 34.00
63.57, 15.73, 34.00
37.03, 27.01, 34.00
138.49, 7.22, 34.00
58.05, 17.23, 34.00
90.18, 11.09, 34.00
75.83, 13.19, 34.00
65.02, 15.38, 34.00
80.34, 12.45, 34.00
88.64, 11.28, 34.00
47.51, 21.05, 34.00
48.14, 20.77, 34.00
125.27, 7.98, 34.00
71.44, 14.00, 34.00
52.38, 19.09, 34.00
108.86, 9.19, 34.00
56.43, 17.72, 34.00
75.60, 13.23, 34.00
81.18, 12.32, 34.00
52.07, 19.20, 34.00
103.99, 9.62, 34.00
68.93, 14.51, 34.00
61.85, 16.17, 34.00
68.94, 14.51, 34.00
53.69, 18.63, 34.00
62.46, 16.01, 34.00
80.60, 12.41, 34.00
72.34, 13.82, 34.00
62.39, 16.03, 34.00
57.38, 17.43, 34.00
120.67, 8.29, 34.00
49.70, 20.12, 34.00
60.04, 16.66, 34.00
122.64, 8.15, 34.00
55.64, 17.97, 34.00
57.83, 17.29, 34.00
71.03, 14.08, 34.00
52.20, 19.16, 34.00
121.98, 8.20, 34.00
76.69, 13.04, 34.00
49.12, 20.36, 34.00
93.92, 10.65, 34.00
68.00, 14.71, 34.00
78.48, 12.74, 34.00
74.71, 13.38, 34.00
47.93, 20.86, 34.00
93.20, 10.73, 34.00
89.86, 11.13, 34.00
47.41, 21.09, 34.00
67.47, 14.82, 34.00
136.96, 7.30, 34.00
77.17, 12.96, 34.00
76.13, 13.14, 34.00
131.56, 7.60, 34.00
62.77, 15.93, 34.00
84.67, 11.81, 34.00
95.42, 10.48, 34.00
104.98, 9.53, 34.00
50.14, 19.95, 34.00
96.81, 10.33, 34.00
69.59, 14.37, 34.00
73.26, 13.65, 34.00
77.26, 12.94, 34.00
74.53, 13.42, 34.00
66.11, 15.13, 34.00
85.67, 11.67, 34.00
104.67, 9.55, 34.00
64.56, 15.49, 34.00
57.13, 17.50, 34.00
74.57, 13.41, 34.00
126.16, 7.93, 34.00
68.48, 14.60, 34.00
66.42, 15.06, 34.00
94.50, 10.58, 34.00
56.29, 17.77, 34.00
89.76, 11.14, 34.00
58.24, 17.17, 34.00
59.22, 16.89, 34.00
